"utm10","centr_x","centr_y","especie","ordem","recente","confirmado"
"NG92",-7.85699599420436,41.7711529912997,"Mustela putorius","Carnivoros",1,1
"NG92",-7.85699599420436,41.7711529912997,"Sciurus vulgaris","Roedores",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Lepus granatensis","Lagomorfos",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Felis silvestris","Carnivoros",NA,NA
"NG92",-7.85699599420436,41.7711529912997,"Martes martes","Carnivoros",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Meles meles","Carnivoros",1,1
"NG92",-7.85699599420436,41.7711529912997,"Mustela erminea","Carnivoros",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Lutra lutra","Carnivoros",1,1
"NG92",-7.85699599420436,41.7711529912997,"Capreolus capreolus","Artiodactilos",1,0
"NG92",-7.85699599420436,41.7711529912997,"Cervus elaphus","Artiodactilos",NA,NA
"NG92",-7.85699599420436,41.7711529912997,"Felis silvestris","Carnivoros",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Lepus granatensis","Lagomorfos",1,0
"NG92",-7.85699599420436,41.7711529912997,"Sciurus vulgaris","Roedores",1,1
"NG92",-7.85699599420436,41.7711529912997,"Oryctolagus cuniculus","Lagomorfos",1,0
"NG92",-7.85699599420436,41.7711529912997,"Neovison vison","Carnivoros",1,1
"NG92",-7.85699599420436,41.7711529912997,"Lutra lutra","Carnivoros",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Galemys pyrenaicus","Insectivoros",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Felis silvestris","Carnivoros",1,0
"NG92",-7.85699599420436,41.7711529912997,"Sus scrofa","Artiodactilos",1,0
"NG92",-7.85699599420436,41.7711529912997,"Canis lupus","Carnivoros",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Erinaceus europaeus","Insectivoros",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Canis lupus","Carnivoros",1,1
"NG92",-7.85699599420436,41.7711529912997,"Sus scrofa","Artiodactilos",0,NA
"NG92",-7.85699599420436,41.7711529912997,"Martes martes","Carnivoros",1,1
"NG92",-7.85699599420436,41.7711529912997,"Vulpes vulpes","Carnivoros",1,1
"NG92",-7.85699599420436,41.7711529912997,"Oryctolagus cuniculus","Lagomorfos",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Cervus elaphus","Artiodactilos",1,1
"PG13",-7.61448580681872,41.8585506441766,"Herpestes ichneumon","Carnivoros",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Canis lupus","Carnivoros",1,0
"PG13",-7.61448580681872,41.8585506441766,"Oryctolagus cuniculus","Lagomorfos",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Sus scrofa","Artiodactilos",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Capreolus capreolus","Artiodactilos",1,1
"PG13",-7.61448580681872,41.8585506441766,"Vulpes vulpes","Carnivoros",1,0
"PG13",-7.61448580681872,41.8585506441766,"Apodemus sylvaticus","Roedores",1,1
"PG13",-7.61448580681872,41.8585506441766,"Galemys pyrenaicus","Insectivoros",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Crocidura russula","Insectivoros",1,1
"PG13",-7.61448580681872,41.8585506441766,"Canis lupus","Carnivoros",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Oryctolagus cuniculus","Lagomorfos",1,0
"PG13",-7.61448580681872,41.8585506441766,"Microtus agrestis","Roedores",1,1
"PG13",-7.61448580681872,41.8585506441766,"Lepus granatensis","Lagomorfos",1,0
"PG13",-7.61448580681872,41.8585506441766,"Lepus granatensis","Lagomorfos",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Sciurus vulgaris","Roedores",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Sus scrofa","Artiodactilos",1,1
"PG13",-7.61448580681872,41.8585506441766,"Genetta genetta","Carnivoros",1,1
"PG13",-7.61448580681872,41.8585506441766,"Lutra lutra","Carnivoros",0,NA
"PG13",-7.61448580681872,41.8585506441766,"Sus scrofa","Artiodactilos",NA,NA
"PG13",-7.61448580681872,41.8585506441766,"Microtus lusitanicus","Roedores",1,1
"PG23",-7.49404486079078,41.8570342713005,"Lepus granatensis","Lagomorfos",1,0
"PG23",-7.49404486079078,41.8570342713005,"Capreolus capreolus","Artiodactilos",1,0
"PG23",-7.49404486079078,41.8570342713005,"Oryctolagus cuniculus","Lagomorfos",0,NA
"PG23",-7.49404486079078,41.8570342713005,"Canis lupus","Carnivoros",1,0
"PG23",-7.49404486079078,41.8570342713005,"Canis lupus","Carnivoros",0,NA
"PG23",-7.49404486079078,41.8570342713005,"Oryctolagus cuniculus","Lagomorfos",1,0
"PG23",-7.49404486079078,41.8570342713005,"Sus scrofa","Artiodactilos",1,0
"PG23",-7.49404486079078,41.8570342713005,"Sus scrofa","Artiodactilos",NA,NA
"PG23",-7.49404486079078,41.8570342713005,"Sciurus vulgaris","Roedores",0,NA
"PG23",-7.49404486079078,41.8570342713005,"Lepus granatensis","Lagomorfos",0,NA
"PG23",-7.49404486079078,41.8570342713005,"Vulpes vulpes","Carnivoros",1,0
"PG23",-7.49404486079078,41.8570342713005,"Galemys pyrenaicus","Insectivoros",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Neovison vison","Carnivoros",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Oryctolagus cuniculus","Lagomorfos",1,0
"NG52",-8.3382186435755,41.7749329890291,"Vulpes vulpes","Carnivoros",1,0
"NG52",-8.3382186435755,41.7749329890291,"Oryctolagus cuniculus","Lagomorfos",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Martes foina","Carnivoros",1,1
"NG52",-8.3382186435755,41.7749329890291,"Sciurus vulgaris","Roedores",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Canis lupus","Carnivoros",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Canis lupus","Carnivoros",NA,NA
"NG52",-8.3382186435755,41.7749329890291,"Lepus granatensis","Lagomorfos",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Neovison vison","Carnivoros",1,0
"NG52",-8.3382186435755,41.7749329890291,"Capreolus capreolus","Artiodactilos",1,0
"NG52",-8.3382186435755,41.7749329890291,"Galemys pyrenaicus","Insectivoros",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Sus scrofa","Artiodactilos",0,NA
"NG52",-8.3382186435755,41.7749329890291,"Erinaceus europaeus","Insectivoros",1,1
"NG52",-8.3382186435755,41.7749329890291,"Lepus granatensis","Lagomorfos",NA,NA
"NG52",-8.3382186435755,41.7749329890291,"Canis lupus","Carnivoros",1,1
"NG52",-8.3382186435755,41.7749329890291,"Genetta genetta","Carnivoros",1,1
"NG52",-8.3382186435755,41.7749329890291,"Lutra lutra","Carnivoros",1,1
"NG52",-8.3382186435755,41.7749329890291,"Sus scrofa","Artiodactilos",1,0
"NG52",-8.3382186435755,41.7749329890291,"Lutra lutra","Carnivoros",0,NA
"MD93",-9.05787622157032,39.1641960653397,"Martes foina","Carnivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Felis silvestris","Carnivoros",NA,NA
"MD93",-9.05787622157032,39.1641960653397,"Apodemus sylvaticus","Roedores",1,1
"MD93",-9.05787622157032,39.1641960653397,"Meles meles","Carnivoros",NA,NA
"MD93",-9.05787622157032,39.1641960653397,"Lepus granatensis","Lagomorfos",0,NA
"MD93",-9.05787622157032,39.1641960653397,"Herpestes ichneumon","Carnivoros",1,1
"MD93",-9.05787622157032,39.1641960653397,"Crocidura russula","Insectivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Erinaceus europaeus","Insectivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Oryctolagus cuniculus","Lagomorfos",0,NA
"MD93",-9.05787622157032,39.1641960653397,"Sciurus vulgaris","Roedores",1,0
"MD93",-9.05787622157032,39.1641960653397,"Lepus granatensis","Lagomorfos",1,0
"MD93",-9.05787622157032,39.1641960653397,"Microtus lusitanicus","Roedores",1,1
"MD93",-9.05787622157032,39.1641960653397,"Mustela nivalis","Carnivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Lutra lutra","Carnivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Mustela putorius","Carnivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Rattus rattus","Roedores",1,0
"MD93",-9.05787622157032,39.1641960653397,"Meles meles","Carnivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Rattus norvegicus","Roedores",1,1
"MD93",-9.05787622157032,39.1641960653397,"Sus scrofa","Artiodactilos",1,0
"MD93",-9.05787622157032,39.1641960653397,"Herpestes ichneumon","Carnivoros",0,NA
"MD93",-9.05787622157032,39.1641960653397,"Mus spretus","Roedores",1,1
"MD93",-9.05787622157032,39.1641960653397,"Genetta genetta","Carnivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Talpa occidentalis","Insectivoros",1,0
"MD93",-9.05787622157032,39.1641960653397,"Oryctolagus cuniculus","Lagomorfos",1,1
"MD93",-9.05787622157032,39.1641960653397,"Eliomys quercinus","Roedores",1,1
"MD93",-9.05787622157032,39.1641960653397,"Vulpes vulpes","Carnivoros",1,1
"NA89",-8.04473302950136,36.9973018597534,"Lutra lutra","Carnivoros",0,NA
"NA89",-8.04473302950136,36.9973018597534,"Genetta genetta","Carnivoros",1,0
"NA89",-8.04473302950136,36.9973018597534,"Felis silvestris","Carnivoros",NA,NA
"NA89",-8.04473302950136,36.9973018597534,"Herpestes ichneumon","Carnivoros",1,1
"NA89",-8.04473302950136,36.9973018597534,"Martes foina","Carnivoros",1,0
"NA89",-8.04473302950136,36.9973018597534,"Mus spretus","Roedores",1,1
"NA89",-8.04473302950136,36.9973018597534,"Rattus rattus","Roedores",1,1
"NA89",-8.04473302950136,36.9973018597534,"Erinaceus europaeus","Insectivoros",1,1
"NA89",-8.04473302950136,36.9973018597534,"Lepus granatensis","Lagomorfos",1,0
"NA89",-8.04473302950136,36.9973018597534,"Eliomys quercinus","Roedores",1,0
"NA89",-8.04473302950136,36.9973018597534,"Mus musculus","Roedores",1,0
"NA89",-8.04473302950136,36.9973018597534,"Meles meles","Carnivoros",1,0
"NA89",-8.04473302950136,36.9973018597534,"Lutra lutra","Carnivoros",1,0
"NA89",-8.04473302950136,36.9973018597534,"Sus scrofa","Artiodactilos",1,0
"NA89",-8.04473302950136,36.9973018597534,"Rattus norvegicus","Roedores",1,0
"NA89",-8.04473302950136,36.9973018597534,"Crocidura russula","Insectivoros",1,1
"NA89",-8.04473302950136,36.9973018597534,"Arvicola sapidus","Roedores",1,1
"NA89",-8.04473302950136,36.9973018597534,"Oryctolagus cuniculus","Lagomorfos",1,0
"NA89",-8.04473302950136,36.9973018597534,"Microtus duodecimcostatus","Roedores",1,1
"NA89",-8.04473302950136,36.9973018597534,"Apodemus sylvaticus","Roedores",1,1
"NA89",-8.04473302950136,36.9973018597534,"Suncus etruscus","Insectivoros",1,0
"NA99",-7.93236549894693,36.996344292343,"Lutra lutra","Carnivoros",0,NA
"NA99",-7.93236549894693,36.996344292343,"Meles meles","Carnivoros",1,0
"NA99",-7.93236549894693,36.996344292343,"Mus spretus","Roedores",1,0
"NA99",-7.93236549894693,36.996344292343,"Eliomys quercinus","Roedores",1,0
"NA99",-7.93236549894693,36.996344292343,"Sus scrofa","Artiodactilos",1,0
"NA99",-7.93236549894693,36.996344292343,"Herpestes ichneumon","Carnivoros",1,1
"NA99",-7.93236549894693,36.996344292343,"Felis silvestris","Carnivoros",NA,NA
"NA99",-7.93236549894693,36.996344292343,"Rattus rattus","Roedores",1,0
"NA99",-7.93236549894693,36.996344292343,"Mus musculus","Roedores",1,0
"NA99",-7.93236549894693,36.996344292343,"Apodemus sylvaticus","Roedores",1,0
"NA99",-7.93236549894693,36.996344292343,"Lutra lutra","Carnivoros",1,0
"NA99",-7.93236549894693,36.996344292343,"Oryctolagus cuniculus","Lagomorfos",1,0
"NA99",-7.93236549894693,36.996344292343,"Martes foina","Carnivoros",1,0
"NA99",-7.93236549894693,36.996344292343,"Suncus etruscus","Insectivoros",1,0
"NA99",-7.93236549894693,36.996344292343,"Rattus norvegicus","Roedores",1,0
"NA99",-7.93236549894693,36.996344292343,"Lepus granatensis","Lagomorfos",1,1
"NA99",-7.93236549894693,36.996344292343,"Meles meles","Carnivoros",NA,NA
"NA99",-7.93236549894693,36.996344292343,"Crocidura russula","Insectivoros",1,0
"NA99",-7.93236549894693,36.996344292343,"Erinaceus europaeus","Insectivoros",1,1
"NA99",-7.93236549894693,36.996344292343,"Vulpes vulpes","Carnivoros",1,1
"NA99",-7.93236549894693,36.996344292343,"Genetta genetta","Carnivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Lepus granatensis","Lagomorfos",1,0
"NB21",-8.71835652852364,37.1810969593484,"Microtus duodecimcostatus","Roedores",1,1
"NB21",-8.71835652852364,37.1810969593484,"Microtus duodecimcostatus","Roedores",NA,NA
"NB21",-8.71835652852364,37.1810969593484,"Erinaceus europaeus","Insectivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Oryctolagus cuniculus","Lagomorfos",0,NA
"NB21",-8.71835652852364,37.1810969593484,"Lepus granatensis","Lagomorfos",0,NA
"NB21",-8.71835652852364,37.1810969593484,"Vulpes vulpes","Carnivoros",0,NA
"NB21",-8.71835652852364,37.1810969593484,"Herpestes ichneumon","Carnivoros",0,NA
"NB21",-8.71835652852364,37.1810969593484,"Felis silvestris","Carnivoros",NA,NA
"NB21",-8.71835652852364,37.1810969593484,"Martes foina","Carnivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Apodemus sylvaticus","Roedores",NA,NA
"NB21",-8.71835652852364,37.1810969593484,"Genetta genetta","Carnivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Cervus elaphus","Artiodactilos",1,0
"NB21",-8.71835652852364,37.1810969593484,"Herpestes ichneumon","Carnivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Rattus rattus","Roedores",1,1
"NB21",-8.71835652852364,37.1810969593484,"Crocidura russula","Insectivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Mus musculus","Roedores",NA,NA
"NB21",-8.71835652852364,37.1810969593484,"Lutra lutra","Carnivoros",1,0
"NB21",-8.71835652852364,37.1810969593484,"Mus musculus","Roedores",1,1
"NB21",-8.71835652852364,37.1810969593484,"Sus scrofa","Artiodactilos",1,0
"NB21",-8.71835652852364,37.1810969593484,"Arvicola sapidus","Roedores",1,1
"NB21",-8.71835652852364,37.1810969593484,"Apodemus sylvaticus","Roedores",1,1
"NB21",-8.71835652852364,37.1810969593484,"Sus scrofa","Artiodactilos",0,NA
"NB21",-8.71835652852364,37.1810969593484,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB21",-8.71835652852364,37.1810969593484,"Suncus etruscus","Insectivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Lutra lutra","Carnivoros",0,NA
"NB21",-8.71835652852364,37.1810969593484,"Suncus etruscus","Insectivoros",NA,NA
"NB21",-8.71835652852364,37.1810969593484,"Lynx pardinus","Carnivoros",0,NA
"NB21",-8.71835652852364,37.1810969593484,"Crocidura russula","Insectivoros",NA,NA
"NB21",-8.71835652852364,37.1810969593484,"Vulpes vulpes","Carnivoros",1,1
"NB21",-8.71835652852364,37.1810969593484,"Mus spretus","Roedores",NA,NA
"NB21",-8.71835652852364,37.1810969593484,"Mus spretus","Roedores",1,1
"NB22",-8.71802111436794,37.2712367019279,"Crocidura russula","Insectivoros",1,1
"NB22",-8.71802111436794,37.2712367019279,"Martes foina","Carnivoros",1,0
"NB22",-8.71802111436794,37.2712367019279,"Herpestes ichneumon","Carnivoros",1,1
"NB22",-8.71802111436794,37.2712367019279,"Felis silvestris","Carnivoros",NA,NA
"NB22",-8.71802111436794,37.2712367019279,"Lepus granatensis","Lagomorfos",0,NA
"NB22",-8.71802111436794,37.2712367019279,"Oryctolagus cuniculus","Lagomorfos",0,NA
"NB22",-8.71802111436794,37.2712367019279,"Herpestes ichneumon","Carnivoros",0,NA
"NB22",-8.71802111436794,37.2712367019279,"Lepus granatensis","Lagomorfos",1,0
"NB22",-8.71802111436794,37.2712367019279,"Cervus elaphus","Artiodactilos",1,0
"NB22",-8.71802111436794,37.2712367019279,"Lutra lutra","Carnivoros",0,NA
"NB22",-8.71802111436794,37.2712367019279,"Vulpes vulpes","Carnivoros",0,NA
"NB22",-8.71802111436794,37.2712367019279,"Lynx pardinus","Carnivoros",0,NA
"NB22",-8.71802111436794,37.2712367019279,"Vulpes vulpes","Carnivoros",1,0
"NB22",-8.71802111436794,37.2712367019279,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB22",-8.71802111436794,37.2712367019279,"Sus scrofa","Artiodactilos",1,0
"NB22",-8.71802111436794,37.2712367019279,"Sus scrofa","Artiodactilos",0,NA
"NB23",-8.71768420375793,37.3613750660264,"Felis silvestris","Carnivoros",0,NA
"NB23",-8.71768420375793,37.3613750660264,"Microtus cabrerae","Roedores",1,0
"NB23",-8.71768420375793,37.3613750660264,"Cervus elaphus","Artiodactilos",1,0
"NB23",-8.71768420375793,37.3613750660264,"Felis silvestris","Carnivoros",NA,NA
"NB23",-8.71768420375793,37.3613750660264,"Herpestes ichneumon","Carnivoros",1,0
"NB23",-8.71768420375793,37.3613750660264,"Crocidura russula","Insectivoros",1,1
"NB23",-8.71768420375793,37.3613750660264,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB23",-8.71768420375793,37.3613750660264,"Lutra lutra","Carnivoros",0,NA
"NB23",-8.71768420375793,37.3613750660264,"Sus scrofa","Artiodactilos",1,0
"NB23",-8.71768420375793,37.3613750660264,"Mustela nivalis","Carnivoros",NA,NA
"NB23",-8.71768420375793,37.3613750660264,"Vulpes vulpes","Carnivoros",1,0
"NB23",-8.71768420375793,37.3613750660264,"Genetta genetta","Carnivoros",1,1
"NB33",-8.60475999012597,37.361051640396,"Lynx pardinus","Carnivoros",0,NA
"NB33",-8.60475999012597,37.361051640396,"Talpa occidentalis","Insectivoros",1,1
"NB33",-8.60475999012597,37.361051640396,"Mus spretus","Roedores",1,1
"NB33",-8.60475999012597,37.361051640396,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB33",-8.60475999012597,37.361051640396,"Vulpes vulpes","Carnivoros",1,0
"NB33",-8.60475999012597,37.361051640396,"Cervus elaphus","Artiodactilos",1,0
"NB33",-8.60475999012597,37.361051640396,"Erinaceus europaeus","Insectivoros",1,0
"NB33",-8.60475999012597,37.361051640396,"Herpestes ichneumon","Carnivoros",1,1
"NB33",-8.60475999012597,37.361051640396,"Arvicola sapidus","Roedores",1,1
"NB33",-8.60475999012597,37.361051640396,"Rattus rattus","Roedores",1,1
"NB33",-8.60475999012597,37.361051640396,"Microtus lusitanicus","Roedores",1,1
"NB33",-8.60475999012597,37.361051640396,"Martes foina","Carnivoros",1,0
"NB33",-8.60475999012597,37.361051640396,"Felis silvestris","Carnivoros",0,NA
"NB33",-8.60475999012597,37.361051640396,"Apodemus sylvaticus","Roedores",1,1
"NB33",-8.60475999012597,37.361051640396,"Lutra lutra","Carnivoros",0,NA
"NB33",-8.60475999012597,37.361051640396,"Mus musculus","Roedores",1,1
"NB33",-8.60475999012597,37.361051640396,"Crocidura russula","Insectivoros",1,1
"NB33",-8.60475999012597,37.361051640396,"Felis silvestris","Carnivoros",NA,NA
"NB33",-8.60475999012597,37.361051640396,"Sus scrofa","Artiodactilos",1,1
"NB43",-8.49183788127455,37.360620414532,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB43",-8.49183788127455,37.360620414532,"Lutra lutra","Carnivoros",0,NA
"NB43",-8.49183788127455,37.360620414532,"Martes foina","Carnivoros",1,0
"NB43",-8.49183788127455,37.360620414532,"Lynx pardinus","Carnivoros",0,NA
"NB43",-8.49183788127455,37.360620414532,"Meles meles","Carnivoros",1,0
"NB43",-8.49183788127455,37.360620414532,"Talpa occidentalis","Insectivoros",1,1
"NB43",-8.49183788127455,37.360620414532,"Vulpes vulpes","Carnivoros",1,1
"NB43",-8.49183788127455,37.360620414532,"Sus scrofa","Artiodactilos",1,1
"NB43",-8.49183788127455,37.360620414532,"Lutra lutra","Carnivoros",1,0
"NB43",-8.49183788127455,37.360620414532,"Felis silvestris","Carnivoros",NA,NA
"NB43",-8.49183788127455,37.360620414532,"Herpestes ichneumon","Carnivoros",1,1
"NB43",-8.49183788127455,37.360620414532,"Felis silvestris","Carnivoros",0,NA
"NB43",-8.49183788127455,37.360620414532,"Cervus elaphus","Artiodactilos",1,1
"NB43",-8.49183788127455,37.360620414532,"Mustela nivalis","Carnivoros",1,0
"NB43",-8.49183788127455,37.360620414532,"Lepus granatensis","Lagomorfos",1,0
"NB43",-8.49183788127455,37.360620414532,"Erinaceus europaeus","Insectivoros",1,1
"NB43",-8.49183788127455,37.360620414532,"Genetta genetta","Carnivoros",1,0
"NB43",-8.49183788127455,37.360620414532,"Meles meles","Carnivoros",NA,NA
"NB43",-8.49183788127455,37.360620414532,"Crocidura russula","Insectivoros",1,1
"NB43",-8.49183788127455,37.360620414532,"Mustela putorius","Carnivoros",1,0
"NB62",-8.26687824089286,37.2693025103622,"Meles meles","Carnivoros",1,1
"NB62",-8.26687824089286,37.2693025103622,"Lepus granatensis","Lagomorfos",1,0
"NB62",-8.26687824089286,37.2693025103622,"Genetta genetta","Carnivoros",1,1
"NB62",-8.26687824089286,37.2693025103622,"Martes foina","Carnivoros",NA,NA
"NB62",-8.26687824089286,37.2693025103622,"Herpestes ichneumon","Carnivoros",0,NA
"NB62",-8.26687824089286,37.2693025103622,"Vulpes vulpes","Carnivoros",1,1
"NB62",-8.26687824089286,37.2693025103622,"Cervus elaphus","Artiodactilos",1,1
"NB62",-8.26687824089286,37.2693025103622,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB62",-8.26687824089286,37.2693025103622,"Erinaceus europaeus","Insectivoros",1,1
"NB62",-8.26687824089286,37.2693025103622,"Sus scrofa","Artiodactilos",1,1
"NB62",-8.26687824089286,37.2693025103622,"Microtus cabrerae","Roedores",1,1
"NB62",-8.26687824089286,37.2693025103622,"Lutra lutra","Carnivoros",0,NA
"NB62",-8.26687824089286,37.2693025103622,"Martes foina","Carnivoros",1,1
"NB62",-8.26687824089286,37.2693025103622,"Herpestes ichneumon","Carnivoros",1,1
"NB62",-8.26687824089286,37.2693025103622,"Felis silvestris","Carnivoros",NA,NA
"NB72",-8.15410075174587,37.2685503764298,"Mus spretus","Roedores",1,0
"NB72",-8.15410075174587,37.2685503764298,"Lepus granatensis","Lagomorfos",0,NA
"NB72",-8.15410075174587,37.2685503764298,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB72",-8.15410075174587,37.2685503764298,"Meles meles","Carnivoros",1,0
"NB72",-8.15410075174587,37.2685503764298,"Meles meles","Carnivoros",NA,NA
"NB72",-8.15410075174587,37.2685503764298,"Lutra lutra","Carnivoros",0,NA
"NB72",-8.15410075174587,37.2685503764298,"Lynx pardinus","Carnivoros",0,NA
"NB72",-8.15410075174587,37.2685503764298,"Sus scrofa","Artiodactilos",1,0
"NB72",-8.15410075174587,37.2685503764298,"Oryctolagus cuniculus","Lagomorfos",0,NA
"NB72",-8.15410075174587,37.2685503764298,"Crocidura russula","Insectivoros",1,0
"NB72",-8.15410075174587,37.2685503764298,"Herpestes ichneumon","Carnivoros",1,0
"NB72",-8.15410075174587,37.2685503764298,"Apodemus sylvaticus","Roedores",1,0
"NB72",-8.15410075174587,37.2685503764298,"Sus scrofa","Artiodactilos",0,NA
"NB72",-8.15410075174587,37.2685503764298,"Cervus elaphus","Artiodactilos",1,0
"NB72",-8.15410075174587,37.2685503764298,"Vulpes vulpes","Carnivoros",1,1
"NB72",-8.15410075174587,37.2685503764298,"Lepus granatensis","Lagomorfos",1,0
"NB72",-8.15410075174587,37.2685503764298,"Felis silvestris","Carnivoros",NA,NA
"NB81",-8.04246789819036,37.1775625770874,"Mus spretus","Roedores",1,0
"NB81",-8.04246789819036,37.1775625770874,"Felis silvestris","Carnivoros",NA,NA
"NB81",-8.04246789819036,37.1775625770874,"Mustela nivalis","Carnivoros",1,0
"NB81",-8.04246789819036,37.1775625770874,"Sus scrofa","Artiodactilos",1,0
"NB81",-8.04246789819036,37.1775625770874,"Rattus rattus","Roedores",1,0
"NB81",-8.04246789819036,37.1775625770874,"Eliomys quercinus","Roedores",1,0
"NB81",-8.04246789819036,37.1775625770874,"Herpestes ichneumon","Carnivoros",1,0
"NB81",-8.04246789819036,37.1775625770874,"Vulpes vulpes","Carnivoros",1,1
"NB81",-8.04246789819036,37.1775625770874,"Crocidura russula","Insectivoros",1,0
"NB81",-8.04246789819036,37.1775625770874,"Apodemus sylvaticus","Roedores",1,0
"NB81",-8.04246789819036,37.1775625770874,"Meles meles","Carnivoros",NA,NA
"NB81",-8.04246789819036,37.1775625770874,"Lepus granatensis","Lagomorfos",1,0
"NB81",-8.04246789819036,37.1775625770874,"Meles meles","Carnivoros",1,1
"NB81",-8.04246789819036,37.1775625770874,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB81",-8.04246789819036,37.1775625770874,"Genetta genetta","Carnivoros",1,1
"NB81",-8.04246789819036,37.1775625770874,"Martes foina","Carnivoros",1,0
"NB81",-8.04246789819036,37.1775625770874,"Erinaceus europaeus","Insectivoros",1,1
"NB81",-8.04246789819036,37.1775625770874,"Lutra lutra","Carnivoros",0,NA
"NB82",-8.04132775069014,37.2676908302245,"Sus scrofa","Artiodactilos",1,0
"NB82",-8.04132775069014,37.2676908302245,"Lutra lutra","Carnivoros",1,0
"NB82",-8.04132775069014,37.2676908302245,"Mus spretus","Roedores",1,0
"NB82",-8.04132775069014,37.2676908302245,"Lynx pardinus","Carnivoros",0,NA
"NB82",-8.04132775069014,37.2676908302245,"Apodemus sylvaticus","Roedores",1,0
"NB82",-8.04132775069014,37.2676908302245,"Genetta genetta","Carnivoros",1,1
"NB82",-8.04132775069014,37.2676908302245,"Meles meles","Carnivoros",NA,NA
"NB82",-8.04132775069014,37.2676908302245,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB82",-8.04132775069014,37.2676908302245,"Felis silvestris","Carnivoros",NA,NA
"NB82",-8.04132775069014,37.2676908302245,"Eliomys quercinus","Roedores",1,0
"NB82",-8.04132775069014,37.2676908302245,"Vulpes vulpes","Carnivoros",1,0
"NB82",-8.04132775069014,37.2676908302245,"Martes foina","Carnivoros",1,1
"NB82",-8.04132775069014,37.2676908302245,"Crocidura russula","Insectivoros",1,0
"NB82",-8.04132775069014,37.2676908302245,"Lutra lutra","Carnivoros",0,NA
"NB82",-8.04132775069014,37.2676908302245,"Herpestes ichneumon","Carnivoros",0,NA
"NB82",-8.04132775069014,37.2676908302245,"Cervus elaphus","Artiodactilos",1,0
"NB82",-8.04132775069014,37.2676908302245,"Lepus granatensis","Lagomorfos",1,0
"NB82",-8.04132775069014,37.2676908302245,"Herpestes ichneumon","Carnivoros",1,0
"NB83",-8.04018251710636,37.3578176778788,"Felis silvestris","Carnivoros",NA,NA
"NB83",-8.04018251710636,37.3578176778788,"Sus scrofa","Artiodactilos",1,1
"NB83",-8.04018251710636,37.3578176778788,"Lepus granatensis","Lagomorfos",1,0
"NB83",-8.04018251710636,37.3578176778788,"Vulpes vulpes","Carnivoros",1,0
"NB83",-8.04018251710636,37.3578176778788,"Cervus elaphus","Artiodactilos",1,0
"NB83",-8.04018251710636,37.3578176778788,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB83",-8.04018251710636,37.3578176778788,"Lutra lutra","Carnivoros",0,NA
"NB83",-8.04018251710636,37.3578176778788,"Herpestes ichneumon","Carnivoros",1,1
